time,message_cnt,byte_cnt
02:07:06,1,461
02:07:11,2,923
02:07:17,3,1385
02:07:22,4,1847
02:07:27,5,2309
02:07:32,6,2770
02:07:37,7,3232
02:07:42,8,3694
02:07:47,9,4143
02:07:52,10,4592
02:07:57,11,5053
02:08:02,12,5515
02:08:07,13,5964
02:08:12,14,6425
02:08:17,15,6887
02:08:22,16,7349
02:08:28,17,7810
02:08:33,18,8260
02:08:38,19,8722
02:08:43,20,9184
02:08:48,21,9645
02:08:53,22,10107
02:08:58,23,10569
02:09:03,24,11031
02:09:08,25,11480
02:09:13,26,11929
02:09:18,27,12378
02:09:23,28,12840
02:09:28,29,13302
02:09:33,30,13764
02:09:39,31,14226
02:09:44,32,14675
02:09:49,33,15124
02:09:54,34,15586
02:09:59,35,16047
02:10:04,36,16509
02:10:09,37,16971
02:10:14,38,17432
02:10:19,39,17894
02:10:24,40,18356
02:10:29,41,18818
02:10:34,42,19280
02:10:39,43,19742
02:10:44,44,20191
02:10:49,45,20653
02:10:55,46,21115
02:11:00,47,21576
02:11:05,48,22038
02:11:10,49,22487
02:11:15,50,22948
02:11:20,51,23397
02:11:25,52,23858
02:11:30,53,24319
02:11:35,54,24780
02:11:40,55,25241
02:11:45,56,25703
02:11:50,57,26165
02:11:55,58,26627
02:12:00,59,27088
02:12:05,60,27550
02:12:10,61,28011
02:12:15,62,28473
02:12:21,63,28923
02:12:26,64,29385
02:12:31,65,29846
02:12:36,66,30308
02:12:41,67,30770
02:12:46,68,31232
02:12:51,69,31694
02:12:56,70,32144
02:13:01,71,32606
02:13:06,72,33068
02:13:11,73,33530
02:13:16,74,33992
02:13:21,75,34453
02:13:26,76,34914
02:13:31,77,35376
02:13:36,78,35838
02:13:41,79,36299
02:13:47,80,36748
02:13:52,81,37197
02:13:57,82,37659
02:14:02,83,38120
02:14:07,84,38582
02:14:12,85,39032
02:14:17,86,39480
02:14:22,87,39929
02:14:27,88,40379
02:14:32,89,40841
02:14:37,90,41303
02:14:42,91,41764
02:14:47,92,42225
02:14:52,93,42686
02:14:57,94,43148
02:15:02,95,43610
02:15:07,96,44072
02:15:13,97,44534
02:15:18,98,44996
02:15:23,99,45458
02:15:28,100,45920
02:15:33,101,46382
02:15:38,102,46844
02:15:43,103,47306
02:15:48,104,47768
02:15:53,105,48230
02:15:58,106,48692
02:16:03,107,49153
02:16:09,108,49615
02:16:14,109,50077
02:16:19,110,50538
02:16:24,111,50999
02:16:29,112,51460
02:16:34,113,51922
02:16:39,114,52384
02:16:44,115,52846
02:16:49,116,53308
02:16:54,117,53770
02:16:59,118,54232
02:17:04,119,54694
02:17:09,120,55156
02:17:14,121,55617
02:17:19,122,56078
02:17:24,123,56539
02:17:30,124,57000
02:17:35,125,57462
02:17:40,126,57923
02:17:45,127,58384
02:17:50,128,58846
02:17:55,129,59308
02:18:00,130,59770
02:18:05,131,60232
02:18:10,132,60694
02:18:15,133,61156
02:18:20,134,61617
02:18:25,135,62079
02:18:30,136,62528
02:18:35,137,62990
02:18:40,138,63441
02:18:45,139,63890
02:18:50,140,64339
02:18:56,141,64800
02:19:01,142,65262
02:19:06,143,65724
02:19:11,144,66186
02:19:16,145,66648
02:19:21,146,67109
02:19:26,147,67571
02:19:31,148,68033
02:19:36,149,68495
02:19:41,150,68957
02:19:46,151,69419
02:19:51,152,69881
02:19:56,153,70343
02:20:01,154,70805
02:20:06,155,71267
02:20:12,156,71729
02:20:17,157,72191
02:20:22,158,72653
02:20:27,159,73114
02:20:32,160,73575
02:20:37,161,74024
02:20:42,162,74473
02:20:47,163,74922
02:20:52,164,75371
02:20:57,165,75820
02:21:02,166,76282
02:21:07,167,76744
02:21:12,168,77206
02:21:17,169,77668
02:21:22,170,78130
02:21:27,171,78592
02:21:32,172,79054
02:21:37,173,79516
02:21:43,174,79978
02:21:48,175,80440
02:21:53,176,80902
02:21:58,177,81364
02:22:03,178,81826
02:22:08,179,82288
02:22:13,180,82750
02:22:18,181,83212
02:22:23,182,83674
02:22:28,183,84136
02:22:33,184,84598
02:22:38,185,85060
02:22:43,186,85522
02:22:48,187,85984
02:22:53,188,86446
02:22:59,189,86908
02:23:04,190,87370
02:23:09,191,87832
02:23:14,192,88294
02:23:19,193,88756
02:23:24,194,89218
02:23:29,195,89680
02:23:34,196,90142
02:23:39,197,90604
02:23:44,198,91066
02:23:49,199,91528
02:23:54,200,91990
02:23:59,201,92439
02:24:04,202,92900
02:24:09,203,93362
02:24:14,204,93824
02:24:19,205,94286
02:24:25,206,94748
02:24:30,207,95210
02:24:35,208,95672
02:24:40,209,96134
02:24:45,210,96596
02:24:50,211,97057
02:24:55,212,97519
02:25:00,213,97980
02:25:05,214,98429
02:25:10,215,98890
02:25:15,216,99340
02:25:20,217,99790
02:25:25,218,100239
02:25:30,219,100701
02:25:35,220,101163
02:25:40,221,101624
02:25:45,222,102085
02:25:50,223,102546
02:25:56,224,103008
02:26:01,225,103470
02:26:06,226,103919
02:26:11,227,104381
02:26:16,228,104843
02:26:21,229,105305
02:26:26,230,105767
02:26:31,231,106228
02:26:36,232,106677
02:26:41,233,107139
02:26:46,234,107601
02:26:51,235,108063
02:26:56,236,108525
02:27:01,237,108986
02:27:06,238,109435
02:27:11,239,109896
02:27:16,240,110358
02:27:21,241,110820
02:27:27,242,111269
02:27:32,243,111731
02:27:37,244,112192
02:27:42,245,112654
02:27:47,246,113116
02:27:52,247,113577
02:27:57,248,114039
02:28:02,249,114501
02:28:07,250,114963
02:28:12,251,115425
02:28:17,252,115874
02:28:22,253,116324
02:28:27,254,116785
02:28:32,255,117247
02:28:37,256,117696
02:28:42,257,118145
02:28:47,258,118606
02:28:52,259,119068
02:28:58,260,119529
02:29:03,261,119990
02:29:08,262,120451
02:29:13,263,120913
02:29:18,264,121375
02:29:23,265,121837
02:29:28,266,122299
02:29:33,267,122760
02:29:38,268,123222
02:29:43,269,123684
02:29:48,270,124145
02:29:53,271,124607
02:29:58,272,125069
02:30:03,273,125531
02:30:08,274,125993
02:30:14,275,126455
02:30:19,276,126917
02:30:24,277,127379
02:30:29,278,127840
02:30:34,279,128302
02:30:39,280,128764
02:30:44,281,129226
02:30:49,282,129688
02:30:54,283,130137
02:30:59,284,130599
02:31:04,285,131060
02:31:09,286,131522
02:31:14,287,131984
02:31:19,288,132433
02:31:25,289,132894
