time,message_cnt,byte_cnt
02:07:06,1,449
02:07:12,2,911
02:07:17,3,1373
02:07:22,4,1834
02:07:28,5,2296
02:07:33,6,2758
02:07:38,7,3220
02:07:43,8,3668
02:07:48,9,4118
02:07:53,10,4579
02:07:58,11,5027
02:08:03,12,5476
02:08:08,13,5938
02:08:13,14,6400
02:08:18,15,6849
02:08:23,16,7311
02:08:28,17,7773
02:08:33,18,8221
02:08:38,19,8682
02:08:43,20,9144
02:08:48,21,9606
02:08:54,22,10068
02:08:59,23,10530
02:09:04,24,10991
02:09:09,25,11453
02:09:14,26,11914
02:09:19,27,12376
02:09:24,28,12838
02:09:29,29,13300
02:09:34,30,13762
02:09:39,31,14223
02:09:44,32,14684
02:09:49,33,15146
02:09:54,34,15608
02:09:59,35,16056
02:10:04,36,16504
02:10:09,37,16966
02:10:14,38,17414
02:10:20,39,17876
02:10:25,40,18337
02:10:30,41,18799
02:10:35,42,19247
02:10:40,43,19709
02:10:45,44,20170
02:10:50,45,20632
02:10:55,46,21094
02:11:00,47,21543
02:11:05,48,22005
02:11:10,49,22453
02:11:15,50,22914
02:11:20,51,23375
02:11:25,52,23837
02:11:30,53,24299
02:11:36,54,24761
02:11:41,55,25222
02:11:46,56,25684
02:11:51,57,26146
02:11:56,58,26607
02:12:01,59,27069
02:12:06,60,27530
02:12:11,61,27980
02:12:16,62,28430
02:12:21,63,28892
02:12:26,64,29353
02:12:31,65,29814
02:12:36,66,30276
02:12:41,67,30724
02:12:46,68,31172
02:12:51,69,31634
02:12:57,70,32096
02:13:02,71,32546
02:13:07,72,33007
02:13:12,73,33468
02:13:17,74,33930
02:13:22,75,34392
02:13:27,76,34854
02:13:32,77,35316
02:13:37,78,35778
02:13:42,79,36240
02:13:47,80,36689
02:13:52,81,37138
02:13:57,82,37600
02:14:02,83,38062
02:14:07,84,38512
02:14:12,85,38973
02:14:17,86,39434
02:14:23,87,39882
02:14:28,88,40344
02:14:33,89,40792
02:14:38,90,41254
02:14:43,91,41715
02:14:48,92,42164
02:14:53,93,42626
02:14:58,94,43074
02:15:03,95,43536
02:15:08,96,43998
02:15:13,97,44460
02:15:18,98,44922
02:15:23,99,45384
02:15:28,100,45846
02:15:33,101,46307
02:15:38,102,46769
02:15:44,103,47217
02:15:49,104,47679
02:15:54,105,48141
02:15:59,106,48603
02:16:04,107,49065
02:16:09,108,49514
02:16:14,109,49976
02:16:19,110,50438
02:16:24,111,50900
02:16:29,112,51362
02:16:34,113,51824
02:16:39,114,52286
02:16:44,115,52748
02:16:49,116,53210
02:16:54,117,53672
02:16:59,118,54134
02:17:04,119,54596
02:17:10,120,55058
02:17:15,121,55520
02:17:20,122,55982
02:17:25,123,56444
02:17:30,124,56906
