time,message_cnt,byte_cnt
02:24:23,206,94959
02:24:28,207,95420
02:24:33,208,95873
02:24:38,209,96326
02:24:43,210,96788
02:24:48,211,97250
02:24:53,212,97712
02:24:58,213,98174
02:25:03,214,98636
02:25:08,215,99097
02:25:13,216,99559
02:25:18,217,100021
02:25:23,218,100483
02:25:29,219,100945
02:25:34,220,101407
02:25:39,221,101869
02:25:44,222,102331
02:25:49,223,102793
02:25:54,224,103254
02:25:59,225,103716
02:26:04,226,104178
02:26:09,227,104640
02:26:14,228,105102
02:26:19,229,105564
02:26:24,230,106026
02:26:29,231,106488
02:26:34,232,106950
02:26:39,233,107412
02:26:44,234,107874
02:26:49,235,108323
02:26:54,236,108785
02:27:00,237,109247
02:27:05,238,109708
02:27:10,239,110161
02:27:15,240,110623
02:27:20,241,111084
02:27:25,242,111546
02:27:30,243,112008
02:27:35,244,112469
02:27:40,245,112931
02:27:45,246,113393
02:27:50,247,113855
02:27:55,248,114317
02:28:00,249,114779
02:28:06,250,115241
02:28:11,251,115703
02:28:16,252,116156
02:28:21,253,116618
02:28:26,254,117080
02:28:31,255,117542
02:28:36,256,118004
02:28:41,257,118466
02:28:46,258,118928
02:28:51,259,119390
02:28:56,260,119852
02:29:01,261,120314
02:29:06,262,120775
02:29:11,263,121237
02:29:16,264,121699
02:29:21,265,122160
02:29:26,266,122621
02:29:31,267,123083
02:29:36,268,123536
02:29:42,269,123989
02:29:47,270,124442
02:29:52,271,124895
02:29:57,272,125357
02:30:02,273,125819
02:30:07,274,126281
02:30:12,275,126742
02:30:17,276,127204
02:30:22,277,127666
02:30:27,278,128128
02:30:32,279,128590
02:30:37,280,129052
02:30:42,281,129514
02:30:47,282,129976
02:30:52,283,130438
02:30:57,284,130900
02:31:02,285,131353
02:31:07,286,131815
02:31:12,287,132277
02:31:18,288,132738
02:31:23,289,133200
