time,message_cnt,byte_cnt
02:21:46,173,513028
02:21:51,174,516004
02:21:56,175,518981
02:22:01,176,521958
02:22:06,177,524935
02:22:11,178,527912
02:22:16,179,530889
02:22:21,180,533866
02:22:26,181,536843
02:22:31,182,539821
02:22:37,183,542799
02:22:42,184,545777
02:22:47,185,548755
02:22:52,186,551733
02:22:57,187,554711
02:23:02,188,557689
02:23:07,189,560667
02:23:12,190,563645
02:23:17,191,566623
02:23:22,192,569601
02:23:27,193,572579
02:23:32,194,575557
02:23:37,195,578527
02:23:42,196,581490
02:23:47,197,584453
02:23:52,198,587417
02:23:57,199,590367
02:24:03,200,593317
02:24:08,201,596245
02:24:13,202,599185
02:24:18,203,602126
02:24:23,204,605076
02:24:28,205,608039
02:24:33,206,610994
02:24:38,207,613958
02:24:43,208,616914
02:24:48,209,619870
02:24:53,210,622821
02:24:58,211,625785
02:25:03,212,628750
02:25:08,213,631727
02:25:13,214,634679
02:25:18,215,637642
02:25:23,216,640595
02:25:29,217,643562
02:25:34,218,646528
02:25:39,219,649507
02:25:44,220,652486
02:25:49,221,655463
02:25:54,222,658441
02:25:59,223,661418
02:26:04,224,664395
02:26:09,225,667373
02:26:14,226,670338
02:26:19,227,673302
02:26:24,228,676268
02:26:29,229,679248
02:26:34,230,682200
02:26:39,231,685164
02:26:44,232,688130
02:26:49,233,691110
02:26:54,234,694077
02:27:00,235,697030
02:27:05,236,699982
02:27:10,237,702948
02:27:15,238,705913
02:27:20,239,708855
02:27:25,240,711821
02:27:30,241,714783
02:27:35,242,717749
02:27:40,243,720730
02:27:45,244,723681
02:27:50,245,726619
02:27:55,246,729571
02:28:00,247,732536
02:28:06,248,735475
02:28:11,249,738441
02:28:16,250,741393
02:28:21,251,744359
02:28:26,252,747304
02:28:31,253,750259
02:28:36,254,753211
02:28:41,255,756177
02:28:46,256,759144
02:28:51,257,762111
02:28:56,258,765063
02:29:01,259,768016
02:29:06,260,770955
02:29:11,261,773908
02:29:16,262,776886
02:29:21,263,779866
02:29:26,264,782832
02:29:31,265,785811
02:29:36,266,788788
02:29:42,267,791765
02:29:47,268,794736
02:29:52,269,797695
02:29:57,270,800638
02:30:02,271,803595
02:30:07,272,806561
02:30:12,273,809540
02:30:17,274,812506
02:30:22,275,815472
02:30:27,276,818452
02:30:32,277,821405
02:30:37,278,824385
02:30:42,279,827351
02:30:47,280,830318
02:30:52,281,833271
02:30:57,282,836224
02:31:02,283,839192
02:31:07,284,842159
02:31:12,285,845116
02:31:18,286,848096
02:31:23,287,851076
02:31:30,288,854028
