time,message_cnt,byte_cnt
02:15:33,101,98574
02:15:38,102,99550
02:15:43,103,100526
02:15:49,104,101500
02:15:54,105,102475
02:15:59,106,103451
02:16:04,107,104427
02:16:09,108,105403
02:16:14,109,106379
02:16:19,110,107355
02:16:24,111,108331
02:16:29,112,109307
02:16:34,113,110283
02:16:39,114,111258
02:16:44,115,112233
02:16:49,116,113209
02:16:54,117,114185
02:16:59,118,115161
02:17:04,119,116137
02:17:09,120,117114
02:17:14,121,118090
02:17:20,122,119066
02:17:25,123,120042
02:17:30,124,121018
02:17:35,125,121995
02:17:40,126,122970
02:17:45,127,123946
02:17:50,128,124922
02:17:55,129,125898
02:18:00,130,126874
02:18:05,131,127851
02:18:10,132,128827
02:18:15,133,129804
02:18:20,134,130781
02:18:25,135,131756
02:18:30,136,132732
02:18:35,137,133708
02:18:40,138,134682
02:18:45,139,135657
02:18:51,140,136633
02:18:56,141,137610
02:19:01,142,138586
02:19:06,143,139562
02:19:11,144,140538
02:19:16,145,141514
02:19:21,146,142491
02:19:26,147,143468
02:19:31,148,144444
02:19:36,149,145420
02:19:41,150,146396
02:19:46,151,147371
02:19:51,152,148347
02:19:56,153,149324
02:20:01,154,150300
02:20:07,155,151276
02:20:12,156,152252
02:20:17,157,153228
02:20:22,158,154204
02:20:27,159,155180
02:20:32,160,156157
02:20:37,161,157132
02:20:42,162,158107
02:20:47,163,159082
02:20:52,164,160058
02:20:57,165,161034
02:21:02,166,162011
02:21:07,167,162987
02:21:12,168,163963
02:21:17,169,164939
02:21:22,170,165915
02:21:27,171,166891
02:21:33,172,167867
02:21:38,173,168843
02:21:43,174,169819
02:21:48,175,170795
02:21:53,176,171771
02:21:58,177,172747
02:22:03,178,173723
02:22:08,179,174699
02:22:13,180,175676
02:22:18,181,176653
02:22:23,182,177629
02:22:28,183,178605
02:22:33,184,179582
02:22:38,185,180558
02:22:43,186,181534
02:22:48,187,182511
02:22:54,188,183488
02:22:59,189,184464
02:23:04,190,185440
02:23:09,191,186415
02:23:14,192,187392
02:23:19,193,188368
02:23:24,194,189345
02:23:29,195,190321
02:23:34,196,191297
02:23:39,197,192273
02:23:44,198,193249
02:23:49,199,194226
02:23:54,200,195201
02:23:59,201,196177
02:24:04,202,197153
02:24:10,203,198130
02:24:15,204,199105
02:24:20,205,200080
02:24:25,206,201056
02:24:30,207,202033
02:24:35,208,203008
02:24:40,209,203984
02:24:45,210,204961
02:24:50,211,205937
02:24:55,212,206913
02:25:00,213,207887
02:25:05,214,208863
02:25:10,215,209839
02:25:15,216,210815
02:25:20,217,211791
02:25:25,218,212768
02:25:31,219,213745
02:25:36,220,214720
02:25:41,221,215696
02:25:46,222,216671
02:25:51,223,217647
02:25:56,224,218623
02:26:01,225,219598
02:26:06,226,220574
02:26:11,227,221550
02:26:16,228,222525
02:26:21,229,223501
02:26:26,230,224476
02:26:31,231,225452
02:26:36,232,226428
02:26:41,233,227403
02:26:46,234,228380
02:26:51,235,229357
02:26:57,236,230333
02:27:02,237,231308
02:27:07,238,232285
02:27:12,239,233261
02:27:17,240,234237
02:27:22,241,235214
02:27:27,242,236189
02:27:32,243,237165
02:27:37,244,238142
02:27:42,245,239119
02:27:47,246,240095
02:27:52,247,241071
02:27:57,248,242048
02:28:02,249,243025
02:28:07,250,244000
02:28:12,251,244976
02:28:17,252,245951
02:28:22,253,246928
02:28:28,254,247904
02:28:33,255,248880
02:28:38,256,249855
02:28:43,257,250831
02:28:48,258,251807
02:28:53,259,252783
02:28:58,260,253759
02:29:03,261,254734
02:29:08,262,255708
02:29:13,263,256683
02:29:18,264,257659
02:29:23,265,258635
02:29:28,266,259611
02:29:33,267,260587
02:29:38,268,261563
02:29:43,269,262539
02:29:48,270,263516
02:29:53,271,264491
02:29:59,272,265467
02:30:04,273,266442
02:30:09,274,267419
02:30:14,275,268395
02:30:19,276,269371
02:30:24,277,270346
02:30:29,278,271322
02:30:34,279,272298
02:30:39,280,273274
02:30:44,281,274250
02:30:49,282,275225
02:30:54,283,276199
02:30:59,284,277174
02:31:04,285,278150
02:31:09,286,279126
02:31:14,287,280102
02:31:19,288,281078
02:31:25,289,282054
02:31:30,290,283030
