"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,601.2289156626506,1541.5898798795513,3717.52899408284,79.0746330848107,845,48,1311
2,14471.612781954887,16888.54666218592,20172.42760487145,104.77553812662761,739,50,3304
3,52302.2,61376.24433722731,72120.89411764705,137.29288736979166,546,50,5356
4,86846.42857142857,85429.93890912658,102825.11320754717,214.45395105535334,53,22,7351
5,100000.0,142994.93159020238,178831.9311258278,366.14225090874567,755,16,9089
6,100000.0,187318.955732346,229264.01223776225,761.241584777832,1144,26,10453
7,100000.0,234724.58552631582,268256.66917293234,1079.441107749939,133,4,11293
8,100000.0,0.0,0.0,984.4278411865234,0,0,12975
9,100000.0,0.0,0.0,987.9977407455444,0,0,14651
10,100000.0,0.0,0.0,1089.0339994430542,0,0,16337
11,100000.0,0.0,0.0,1091.49489402771,0,0,18015
12,100000.0,304986.25,487978.0,1159.3347883224487,2,1,19696
13,100000.0,0.0,0.0,1197.4336547851562,0,0,21373
14,100000.0,0.0,0.0,1199.1294145584106,0,0,23057
""
25948,1492
51896,174
77844,439
103792,112
129740,28
155688,124
181636,368
207584,590
233532,588
259480,415
