"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,589.2048192771084,1447.1600385773868,2952.881898454746,69.24621992844801,906,30,1023
2,2854.5123966942147,3207.1069544885345,4030.7387988560536,73.28507995605469,1049,30,2254
3,4287.927734375,4514.6188621676965,6764.59405940594,76.76705360412598,1182,30,3512
4,4310.793717277487,4257.566700623401,5626.065306122449,78.28419303894043,1141,30,4744
5,4359.015503875969,4908.908357861284,5993.702657807309,81.60652923583984,1183,30,5978
6,3488.7640449438204,4151.984978013351,5214.938775510204,83.58324241638184,1156,30,7199
7,2089.397590361446,2472.545734816534,3129.2771739130435,85.26718457539876,1147,30,8435
8,4085.0280373831774,4546.133753325711,6022.859090909091,91.88009389241536,1100,30,9667
9,2538.224242424242,2478.863427691558,3220.98730964467,88.79720369974773,1182,30,10897
10,1619.5263157894738,2470.5095600819664,3459.5459610027856,93.96012306213379,1077,30,12152
11,5310.06,5908.53299244903,7771.563106796117,96.3652795155843,1081,30,13425
12,5000.386201427438,5145.391098636034,7420.443609022556,97.18333689371745,1261,30,14666
13,4333.729257641921,4288.546977825696,5281.318965517241,97.92310396830241,1176,30,15899
14,3876.2555555555555,4479.471430249538,5235.758465011287,99.04494285583496,1056,30,17133
15,5146.404069767442,5296.152303462858,6543.2474226804125,100.01974614461263,1275,30,18374
""
1048,1021
2096,2444
3144,3312
4192,3230
5240,2331
6288,1533
7336,1177
8384,1026
9432,1009
10480,619
