"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,530.7800687285223,620.2910642627862,1295.6666666666667,84.19307004488431,496,20,558
2,2074.6813186813188,2474.2343910088784,3690.798387096774,94.26300430297852,992,38,1912
3,11298.992805755395,15108.290937804355,22416.538336052203,119.11537679036458,1231,51,4020
4,23551.5,36647.121696311355,53032.55172413793,181.37948608398438,29,12,6671
5,90207.5,95502.75657768158,118815.25925925926,242.5491575761275,27,10,10117
6,100000.0,152396.30330069418,181059.12,302.81984786987306,25,10,13557
7,100000.0,206878.18946654114,240338.04,359.1551284790039,25,10,16995
8,100000.0,269530.65229464596,311537.88208269526,328.6397987365723,655,58,20610
9,100000.0,161256.43068783067,230015.4,661.4589597913954,10,4,23864
10,100000.0,85616.62857142858,315886.4,1111.7677252633232,5,2,26536
11,100000.0,230359.54166666666,311651.0,1535.6624517440796,6,2,29592
12,100000.0,129952.67777777778,410820.4,2083.26592763265,5,2,31902
13,100000.0,157994.75555555554,479430.2,2459.995964050293,5,2,34190
14,100000.0,416634.4819444444,527815.8,2597.0060818990073,8,3,36482
""
31617,2704
63234,245
94851,16
126468,15
158085,19
189702,19
221319,12
252936,18
284553,19
316170,495
