"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,391.5761316872428,618.0304035889558,1419.5333333333333,156.30364990234375,486,18,548
2,73.52941176470588,154.04931552843468,206.475,167.75338554382324,1087,32,1886
3,170.25133689839572,178.8013720118537,223.95081967213116,180.2962907155355,1471,40,3871
4,196.2639902676399,190.25326345292788,217.18930041152262,193.0070711771647,1873,50,6531
5,131.59217877094972,219.40970244425307,269.7102564102564,207.3011728922526,2154,59,9748
6,289.9685039370079,300.327894268228,358.30644225188627,216.01701291402182,2104,59,12935
7,323.9144385026738,425.5074128379888,509.9358830146232,222.2908789316813,1950,59,15961
8,506.369696969697,587.5810518231527,744.6354929577465,227.4025503794352,1775,59,18796
9,1063.8184713375797,1084.6506686590467,1275.2793614595212,231.59254582722983,1560,59,21387
10,1286.4356223175967,1300.3816178861962,1503.8979591836735,235.4200096130371,1227,58,23650
11,1945.5577889447236,1890.1518567918158,2513.841584158416,238.94468688964844,1024,55,25679
12,1432.0833333333333,1585.299845317102,1847.3196347031962,241.72201220194498,876,55,27531
13,1521.5866666666666,1668.28388361035,2290.762860727729,244.10624885559082,797,52,29290
14,2623.744730679157,2643.2034677984916,3137.3809523809523,246.43976593017578,771,58,31008
""
382,13816
764,3550
1146,1157
1528,486
1910,293
2292,237
2674,167
3056,140
3438,307
3820,171
