"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,602.3133333333334,1134.9801092490893,1709.8803191489362,68.42910531850961,752,20,796
2,1941.0,1850.4018972442489,2117.477866061294,71.92708206176758,881,20,1693
3,1900.8384615384616,1818.5718598615642,2110.9661016949153,72.46416282653809,854,20,2572
4,1936.9957264957266,1821.999548790728,2053.3456790123455,74.83555920918782,856,20,3452
5,1993.653746770026,1851.548560366091,2088.8860759493673,76.47274462381999,858,20,4333
6,1991.7359307359307,1862.202220474228,2080.7974683544303,77.19503084818523,858,20,5212
7,2043.503846153846,1906.299602585135,2209.0481927710844,79.63145192464192,857,20,6088
8,1877.6506024096386,1867.76755218503,2119.8284789644013,80.31069564819336,847,20,6970
9,1917.8831168831168,1939.5079961333577,2336.9395973154365,82.21029472351074,850,20,7862
10,1570.6615384615384,1728.0825533804816,1961.3032258064516,84.94347699483235,854,20,8744
11,1633.051282051282,1591.000629038588,1776.383870967742,86.27476565043132,860,20,9628
12,1605.909090909091,1592.9759631376764,1791.2508143322475,87.39558219909668,848,20,10507
13,1612.1645569620252,1590.9822188516666,1813.4965986394557,87.8877779642741,853,20,11386
14,1640.076923076923,1551.6276038639705,1789.26,90.01531918843587,857,20,12270
15,2070.1501103752757,1969.9690340492032,2292.4528301886794,89.14246050516765,844,20,13152
""
338,211
676,717
1014,1250
1352,1610
1690,1909
2028,2175
2366,1916
2704,1559
3042,1161
3380,901
