"",min-latency,avg-latency,max-latency,memory,results,queries,observations
1,27.0,1494.224222244987,2559.8171428571427,38.37240483210637,525,24,603
2,3450.0645933014353,3317.6346911821656,4150.753846153846,44.66829872131348,559,31,1224
3,4825.2908496732025,4591.314216055766,5571.471698113208,50.09980010986328,486,38,1820
4,3178.5714285714284,4387.424074718836,6273.882629107981,53.43842633565267,426,39,2388
5,4122.833333333333,4506.652469071364,5551.919230769231,55.091078440348305,341,37,2848
6,6134.861538461539,6638.564317081542,12729.833333333334,56.4200553894043,252,32,3259
7,5502.322033898305,5667.858385426462,6961.062857142857,57.47428957621256,209,30,3616
8,2298.3076923076924,9501.860794907901,17384.43157894737,58.29828008015951,190,34,3942
9,7316.142857142857,8088.889388366401,9802.15,59.14677492777506,196,34,4233
10,9179.244444444445,9646.471801450252,15286.095238095239,60.021657943725586,162,34,4512
11,13065.091666666667,13643.515597537575,20342.285714285714,60.79755719502767,153,32,4769
12,3768.3636363636365,6401.482730790104,8073.459677419355,61.41827646891276,131,32,4996
13,13075.8,15792.201992366741,26632.815789473683,61.96831703186035,145,35,5222
14,14573.295081967213,17852.030744194348,28862.684210526317,62.59482447306315,130,32,5426
""
2535,2007
5070,926
7605,619
10140,261
12675,122
15210,47
17745,52
20280,45
22815,35
25350,36
