time,message_cnt,byte_cnt
03:24:55,192,88286
03:25:00,193,88748
03:25:05,194,89210
03:25:10,195,89672
03:25:15,196,90134
03:25:20,197,90596
03:25:25,198,91058
03:25:30,199,91506
03:25:35,200,91954
03:25:40,201,92402
03:25:45,202,92850
03:25:50,203,93298
03:25:55,204,93746
03:26:00,205,94194
03:26:05,206,94642
03:26:10,207,95090
03:26:15,208,95538
03:26:20,209,95986
03:26:25,210,96434
03:26:30,211,96896
03:26:35,212,97344
03:26:40,213,97805
03:26:45,214,98253
03:26:50,215,98701
03:26:55,216,99149
03:27:00,217,99611
03:27:05,218,100073
03:27:10,219,100535
03:27:15,220,100997
03:27:20,221,101459
03:27:25,222,101921
03:27:30,223,102383
03:27:35,224,102844
03:27:40,225,103305
03:27:45,226,103766
03:27:50,227,104214
03:27:55,228,104676
03:28:00,229,105137
03:28:05,230,105584
03:28:10,231,106031
03:28:15,232,106492
03:28:20,233,106953
03:28:25,234,107401
03:28:30,235,107862
03:28:35,236,108310
03:28:40,237,108772
03:28:45,238,109233
03:28:50,239,109694
03:28:55,240,110156
03:29:00,241,110603
03:29:05,242,111065
03:29:10,243,111527
03:29:15,244,111989
03:29:20,245,112436
03:29:25,246,112883
03:29:30,247,113330
03:29:35,248,113778
03:29:40,249,114239
03:29:45,250,114700
03:29:50,251,115161
03:29:55,252,115623
03:30:00,253,116085
03:30:06,254,116547
03:30:11,255,117009
03:30:16,256,117471
03:30:21,257,117933
03:30:26,258,118381
03:30:31,259,118829
03:30:36,260,119277
03:30:41,261,119739
03:30:46,262,120201
03:30:51,263,120663
03:30:56,264,121125
03:31:01,265,121587
03:31:06,266,122048
03:31:11,267,122509
03:31:16,268,122970
03:31:21,269,123432
03:31:26,270,123894
03:31:31,271,124356
03:31:36,272,124818
03:31:41,273,125280
03:31:46,274,125742
03:31:51,275,126190
03:31:56,276,126652
03:32:01,277,127114
03:32:06,278,127576
03:32:11,279,128038
03:32:16,280,128500
03:32:21,281,128948
03:32:26,282,129396
03:32:31,283,129858
03:32:36,284,130320
03:32:41,285,130768
03:32:46,286,131230
03:32:51,287,131692
03:32:56,288,132140
03:33:01,289,132602
