time,message_cnt,byte_cnt
03:23:19,173,78724
03:23:24,174,79179
03:23:29,175,79635
03:23:34,176,80091
03:23:39,177,80547
03:23:44,178,81003
03:23:49,179,81459
03:23:54,180,81915
03:23:59,181,82371
03:24:04,182,82827
03:24:09,183,83283
03:24:14,184,83739
03:24:19,185,84195
03:24:24,186,84651
03:24:29,187,85107
03:24:34,188,85563
03:24:39,189,86019
03:24:44,190,86475
03:24:49,191,86931
03:24:54,192,87387
03:24:59,193,87843
03:25:04,194,88299
03:25:09,195,88746
03:25:14,196,89201
03:25:19,197,89656
03:25:24,198,90112
03:25:29,199,90568
03:25:34,200,91024
03:25:39,201,91471
03:25:44,202,91918
03:25:49,203,92365
03:25:54,204,92821
03:25:59,205,93276
03:26:04,206,93723
03:26:09,207,94178
03:26:14,208,94625
03:26:19,209,95072
03:26:24,210,95528
03:26:29,211,95984
03:26:34,212,96440
03:26:39,213,96896
03:26:44,214,97352
03:26:49,215,97807
03:26:54,216,98263
03:26:59,217,98719
03:27:04,218,99175
03:27:09,219,99631
03:27:14,220,100087
03:27:19,221,100543
03:27:24,222,100999
03:27:29,223,101455
03:27:34,224,101910
03:27:39,225,102366
03:27:44,226,102822
03:27:49,227,103278
03:27:54,228,103734
03:27:59,229,104190
03:28:04,230,104646
03:28:09,231,105102
03:28:14,232,105558
03:28:19,233,106014
03:28:24,234,106470
03:28:29,235,106913
03:28:34,236,107369
03:28:39,237,107825
03:28:44,238,108280
03:28:49,239,108727
03:28:54,240,109183
03:28:59,241,109638
03:29:04,242,110094
03:29:09,243,110550
03:29:14,244,111005
03:29:19,245,111461
03:29:24,246,111917
03:29:29,247,112373
03:29:34,248,112829
03:29:39,249,113285
03:29:44,250,113741
03:29:49,251,114197
03:29:54,252,114644
03:29:59,253,115100
03:30:04,254,115556
03:30:09,255,116012
03:30:14,256,116468
03:30:19,257,116924
03:30:24,258,117380
03:30:29,259,117836
03:30:34,260,118292
03:30:39,261,118748
03:30:44,262,119203
03:30:49,263,119659
03:30:54,264,120115
03:30:59,265,120570
03:31:04,266,121025
03:31:10,267,121481
03:31:15,268,121928
03:31:20,269,122375
03:31:25,270,122822
03:31:30,271,123269
03:31:35,272,123725
03:31:40,273,124181
03:31:45,274,124637
03:31:50,275,125092
03:31:55,276,125548
03:32:00,277,126004
03:32:05,278,126460
03:32:10,279,126916
03:32:15,280,127372
03:32:20,281,127828
03:32:25,282,128284
03:32:30,283,128740
03:32:35,284,129196
03:32:40,285,129643
03:32:45,286,130099
03:32:50,287,130555
03:32:55,288,131010
03:33:00,289,131466
