time,message_cnt,byte_cnt
03:08:57,1,461
03:09:02,2,923
03:09:07,3,1385
03:09:12,4,1847
03:09:17,5,2309
03:09:23,6,2770
03:09:28,7,3232
03:09:33,8,3694
03:09:38,9,4143
03:09:43,10,4592
03:09:48,11,5053
03:09:53,12,5515
03:09:58,13,5964
03:10:03,14,6425
03:10:08,15,6887
03:10:13,16,7349
03:10:18,17,7810
03:10:23,18,8260
03:10:28,19,8722
03:10:34,20,9184
03:10:39,21,9645
03:10:44,22,10107
03:10:49,23,10569
03:10:54,24,11031
03:10:59,25,11480
03:11:04,26,11929
03:11:09,27,12378
03:11:14,28,12840
03:11:19,29,13302
03:11:24,30,13764
03:11:29,31,14226
03:11:34,32,14675
03:11:39,33,15124
03:11:44,34,15586
03:11:49,35,16047
03:11:54,36,16509
03:11:59,37,16971
03:12:05,38,17432
03:12:10,39,17894
03:12:15,40,18356
03:12:20,41,18818
03:12:25,42,19280
03:12:30,43,19742
03:12:35,44,20191
03:12:40,45,20653
03:12:45,46,21115
03:12:50,47,21576
03:12:55,48,22038
03:13:00,49,22487
03:13:05,50,22948
03:13:10,51,23397
03:13:15,52,23858
03:13:20,53,24319
03:13:25,54,24780
03:13:30,55,25241
03:13:36,56,25703
03:13:41,57,26165
03:13:46,58,26627
03:13:51,59,27088
03:13:56,60,27550
03:14:01,61,28011
03:14:06,62,28473
03:14:11,63,28923
03:14:16,64,29385
03:14:21,65,29846
03:14:26,66,30308
03:14:31,67,30770
03:14:36,68,31232
03:14:41,69,31694
03:14:46,70,32144
03:14:51,71,32606
03:14:56,72,33068
03:15:02,73,33530
03:15:07,74,33992
03:15:12,75,34453
03:15:17,76,34914
03:15:22,77,35376
03:15:27,78,35838
03:15:32,79,36299
03:15:37,80,36748
03:15:42,81,37197
03:15:47,82,37659
03:15:52,83,38120
03:15:57,84,38582
03:16:02,85,39032
03:16:07,86,39480
03:16:12,87,39929
03:16:17,88,40379
03:16:22,89,40841
03:16:27,90,41303
03:16:33,91,41764
03:16:38,92,42225
03:16:43,93,42686
03:16:48,94,43148
03:16:53,95,43610
03:16:58,96,44072
03:17:03,97,44534
03:17:08,98,44996
03:17:14,99,45458
03:17:19,100,45920
03:17:24,101,46382
03:17:29,102,46844
03:17:34,103,47306
03:17:39,104,47768
03:17:44,105,48230
03:17:49,106,48692
03:17:54,107,49153
03:17:59,108,49615
03:18:04,109,50077
03:18:09,110,50538
03:18:14,111,50999
03:18:19,112,51460
03:18:24,113,51922
03:18:29,114,52384
03:18:34,115,52846
03:18:39,116,53308
03:18:44,117,53770
03:18:50,118,54232
03:18:55,119,54694
03:19:00,120,55156
03:19:05,121,55617
03:19:10,122,56078
03:19:15,123,56539
03:19:20,124,57000
03:19:25,125,57462
03:19:30,126,57923
03:19:35,127,58384
03:19:40,128,58846
03:19:45,129,59308
03:19:50,130,59770
03:19:55,131,60232
03:20:00,132,60694
03:20:05,133,61156
03:20:10,134,61617
03:20:15,135,62079
03:20:21,136,62528
03:20:26,137,62990
03:20:31,138,63441
03:20:36,139,63890
03:20:41,140,64339
03:20:46,141,64800
03:20:51,142,65262
03:20:56,143,65724
03:21:01,144,66186
03:21:06,145,66648
03:21:11,146,67109
03:21:16,147,67571
03:21:21,148,68033
03:21:26,149,68495
03:21:31,150,68957
03:21:36,151,69419
03:21:41,152,69881
03:21:46,153,70343
03:21:52,154,70805
03:21:57,155,71267
03:22:02,156,71729
03:22:07,157,72191
03:22:12,158,72653
03:22:17,159,73114
03:22:22,160,73575
03:22:27,161,74024
03:22:32,162,74473
03:22:37,163,74922
03:22:42,164,75371
03:22:47,165,75820
03:22:52,166,76282
03:22:57,167,76744
03:23:02,168,77206
03:23:07,169,77668
03:23:12,170,78130
03:23:18,171,78592
03:23:23,172,79054
03:23:28,173,79516
03:23:33,174,79978
03:23:38,175,80440
03:23:43,176,80902
03:23:48,177,81364
03:23:53,178,81826
03:23:58,179,82288
03:24:03,180,82750
03:24:08,181,83212
03:24:13,182,83674
03:24:18,183,84136
03:24:23,184,84598
03:24:28,185,85060
03:24:33,186,85522
03:24:38,187,85984
03:24:44,188,86446
03:24:49,189,86908
03:24:54,190,87370
03:24:59,191,87832
03:25:04,192,88294
03:25:09,193,88756
03:25:14,194,89218
03:25:19,195,89680
03:25:25,196,90142
03:25:30,197,90604
03:25:35,198,91066
03:25:40,199,91528
03:25:45,200,91990
03:25:50,201,92439
03:25:55,202,92900
03:26:00,203,93362
03:26:05,204,93824
03:26:10,205,94286
03:26:15,206,94748
03:26:20,207,95210
03:26:25,208,95672
03:26:30,209,96134
03:26:35,210,96596
03:26:40,211,97057
03:26:46,212,97519
03:26:51,213,97980
03:26:56,214,98429
03:27:01,215,98890
03:27:06,216,99340
03:27:11,217,99790
03:27:16,218,100239
03:27:21,219,100701
03:27:26,220,101163
03:27:31,221,101624
03:27:36,222,102085
03:27:41,223,102546
03:27:46,224,103008
03:27:51,225,103470
03:27:56,226,103919
03:28:01,227,104381
03:28:06,228,104843
03:28:12,229,105305
03:28:17,230,105767
03:28:22,231,106228
03:28:27,232,106677
03:28:32,233,107139
03:28:37,234,107601
03:28:42,235,108063
03:28:47,236,108525
03:28:52,237,108986
03:28:57,238,109435
03:29:02,239,109896
03:29:07,240,110358
03:29:12,241,110820
03:29:17,242,111269
03:29:22,243,111731
03:29:27,244,112192
03:29:32,245,112654
03:29:38,246,113116
03:29:43,247,113577
03:29:48,248,114039
03:29:53,249,114501
03:29:58,250,114963
03:30:03,251,115425
03:30:08,252,115874
03:30:13,253,116324
03:30:18,254,116785
03:30:23,255,117247
03:30:28,256,117696
03:30:33,257,118145
03:30:38,258,118606
03:30:43,259,119068
03:30:48,260,119529
03:30:53,261,119990
03:30:58,262,120451
03:31:04,263,120913
03:31:09,264,121375
03:31:14,265,121837
03:31:19,266,122299
03:31:24,267,122760
03:31:29,268,123222
03:31:34,269,123684
03:31:39,270,124145
03:31:44,271,124607
03:31:49,272,125069
03:31:54,273,125531
03:31:59,274,125993
03:32:04,275,126455
03:32:09,276,126917
03:32:14,277,127379
03:32:19,278,127840
03:32:24,279,128302
03:32:29,280,128764
03:32:35,281,129226
03:32:40,282,129688
03:32:45,283,130137
03:32:50,284,130599
03:32:55,285,131060
03:33:00,286,131522
03:33:06,287,131984
03:33:11,288,132433
03:33:17,289,132894
