5,
10,
15,
20,
25,
30,
35,
40,
45,
50,1610.0
55,1610.0
60,1610.0
65,1610.0
70,1610.0
75,1610.0
80,1610.0
85,1610.0
90,1610.0
95,1610.0
100,1019.4
105,1019.4
110,1019.4
115,1019.4
120,1019.4
125,1019.4
130,1019.4
135,1019.4
140,1019.4
145,977.3
150,977.3
155,977.3
160,977.3
165,977.3
170,977.3
175,977.3
180,977.3
185,977.3
190,977.3
195,981.6
200,981.6
205,981.6
210,981.6
215,981.6
220,981.6
225,981.6
230,981.6
235,981.6
240,984.0
245,984.0
250,984.0
255,984.0
260,984.0
265,984.0
270,984.0
275,984.0
280,984.0
285,984.0
290,1070.8
295,1070.8
300,1070.8
305,1070.8
310,1070.8
315,1070.8
320,1070.8
325,1070.8
330,1070.8
335,1070.8
340,945.5
345,945.5
350,945.5
355,945.5
360,945.5
365,945.5
370,945.5
375,945.5
380,945.5
385,940.2
390,940.2
395,940.2
400,940.2
405,940.2
410,940.2
415,940.2
420,940.2
425,940.2
430,940.2
435,954.9
440,954.9
445,954.9
450,954.9
455,954.9
460,954.9
465,954.9
470,954.9
475,954.9
480,934.2
485,934.2
490,934.2
495,934.2
500,934.2
505,934.2
510,934.2
515,934.2
520,934.2
525,934.2
530,948.3
535,948.3
540,948.3
545,948.3
550,948.3
555,948.3
560,948.3
565,948.3
570,948.3
575,948.3
580,941.2
585,941.2
590,941.2
595,941.2
600,941.2
605,941.2
610,941.2
615,941.2
620,941.2
625,924.2
630,924.2
635,924.2
640,924.2
645,924.2
650,924.2
655,924.2
660,924.2
665,924.2
670,924.2
675,916.6
680,916.6
685,916.6
690,916.6
695,916.6
700,916.6
705,916.6
710,916.6
715,916.6
720,916.4
725,916.4
730,916.4
735,916.4
740,916.4
745,916.4
750,916.4
755,916.4
760,916.4
765,916.4
770,961.2
775,961.2
780,961.2
785,961.2
790,961.2
795,961.2
800,961.2
805,961.2
810,961.2
815,961.2
820,910.5
825,910.5
830,910.5
835,910.5
840,910.5
845,910.5
850,910.5
855,910.5
860,910.5
865,902.2
870,902.2
875,902.2
880,902.2
885,902.2
890,902.2
895,902.2
900,902.2
905,902.2
910,902.2
915,902.1
920,902.1
925,902.1
930,902.1
935,902.1
940,902.1
945,902.1
950,902.1
955,902.1
960,896.9
965,896.9
970,896.9
975,896.9
980,896.9
985,896.9
990,896.9
995,896.9
1000,896.9
1005,896.9
1010,894.1
1015,894.1
1020,894.1
1025,894.1
1030,894.1
1035,894.1
1040,894.1
1045,894.1
1050,894.1
1055,894.1
1060,894.2
1065,894.2
1070,894.2
1075,894.2
1080,894.2
1085,894.2
1090,894.2
1095,894.2
1100,894.2
1105,893.2
1110,893.2
1115,893.2
1120,893.2
1125,893.2
1130,893.2
1135,893.2
1140,893.2
1145,893.2
1150,893.2
1155,887.1
1160,887.1
1165,887.1
1170,887.1
1175,887.1
1180,887.1
1185,887.1
1190,887.1
1195,887.1
1200,885.3
1205,885.3
1210,885.3
1215,885.3
1220,885.3
1225,885.3
1230,885.3
1235,885.3
1240,885.3
1245,885.3
1250,883.4
1255,883.4
1260,883.4
1265,883.4
1270,883.4
1275,883.4
1280,883.4
1285,883.4
1290,883.4
1295,883.4
1300,912.2
1305,912.2
1310,912.2
1315,912.2
1320,912.2
1325,912.2
1330,912.2
1335,912.2
1340,912.2
1345,881.8
1350,881.8
1355,881.8
1360,881.8
1365,881.8
1370,881.8
1375,881.8
1380,881.8
1385,881.8
1390,881.8
1395,883.6
1400,883.6
1405,883.6
1410,883.6
1415,883.6
1420,883.6
1425,883.6
1430,883.6
1435,883.6
1440,873.8
1445,873.8
1450,873.8
1455,873.8
1460,873.8
1465,873.8
1470,873.8
1475,873.8
1480,873.8
1485,873.8
1490,868.0
1495,868.0
1500,868.0
1505,868.0
1510,868.0
1515,868.0
1520,868.0
1525,868.0
1530,868.0
1535,868.0
1540,870.4
1545,870.4
1550,870.4
1555,870.4
1560,870.4
1565,870.4
1570,870.4
1575,870.4
1580,870.4
1585,867.5
1590,867.5
1595,867.5
1600,867.5
1605,867.5
1610,867.5
1615,867.5
1620,867.5
1625,867.5
1630,867.5
1635,963.4
1640,963.4
1645,963.4
1650,963.4
1655,963.4
1660,963.4
1665,963.4
1670,963.4
1675,963.4
1680,855.1
1685,855.1
1690,855.1
1695,855.1
1700,855.1
1705,855.1
1710,855.1
1715,855.1
1720,855.1
1725,855.1
1730,851.5
1735,851.5
1740,851.5
1745,851.5
1750,851.5
1755,851.5
1760,851.5
1765,851.5
1770,851.5
1775,851.5
1780,852.6
1785,852.6
1790,852.6
1795,852.6
1800,852.6
1805,852.6
1810,852.6
1815,852.6
1820,852.6
1825,952.6
1830,952.6
1835,952.6
1840,952.6
1845,952.6
1850,952.6
1855,952.6
1860,952.6
1865,952.6
1870,952.6
1875,845.7
1880,845.7
1885,845.7
1890,845.7
1895,845.7
1900,845.7
1905,845.7
1910,845.7
1915,845.7
1920,861.3
1925,861.3
1930,861.3
1935,861.3
1940,861.3
1945,861.3
1950,861.3
1955,861.3
1960,861.3
1965,861.3
1970,851.5
1975,851.5
1980,851.5
1985,851.5
1990,851.5
1995,851.5
2000,851.5
2005,851.5
2010,851.5
2015,851.5
2020,841.7
2025,841.7
2030,841.7
2035,841.7
2040,841.7
2045,841.7
2050,841.7
2055,841.7
2060,841.7
2065,839.8
2070,839.8
2075,839.8
2080,839.8
2085,839.8
2090,839.8
2095,839.8
2100,839.8
2105,839.8
2110,839.8
2115,836.0
2120,836.0
2125,836.0
2130,836.0
2135,836.0
2140,836.0
2145,836.0
2150,836.0
2155,836.0
2160,839.9
2165,839.9
2170,839.9
2175,839.9
2180,839.9
2185,839.9
2190,839.9
2195,839.9
2200,839.9
2205,839.9
2210,938.2
2215,938.2
2220,938.2
2225,938.2
2230,938.2
2235,938.2
2240,938.2
2245,938.2
2250,938.2
2255,827.4
2260,827.4
2265,827.4
2270,827.4
2275,827.4
2280,827.4
2285,827.4
2290,827.4
2295,827.4
2300,827.4
2305,828.4
2310,828.4
2315,828.4
2320,828.4
2325,828.4
2330,828.4
2335,828.4
2340,828.4
2345,828.4
2350,828.4
2355,820.9
2360,820.9
2365,820.9
2370,820.9
2375,820.9
2380,820.9
2385,820.9
2390,820.9
2395,820.9
2400,823.4
2405,823.4
2410,823.4
2415,823.4
2420,823.4
2425,823.4
2430,823.4
2435,823.4
2440,823.4
2445,823.4
2450,836.7
2455,836.7
2460,836.7
2465,836.7
2470,836.7
2475,836.7
2480,836.7
2485,836.7
2490,836.7
2495,847.0
2500,847.0
2505,847.0
2510,847.0
2515,847.0
2520,847.0
2525,847.0
2530,847.0
2535,847.0
2540,847.0
2545,809.4
2550,809.4
2555,809.4
2560,809.4
2565,809.4
2570,809.4
2575,809.4
2580,809.4
2585,809.4
2590,809.4
2595,803.9
2600,803.9
2605,803.9
2610,803.9
2615,803.9
2620,803.9
2625,803.9
2630,803.9
2635,803.9
2640,805.1
2645,805.1
2650,805.1
2655,805.1
2660,805.1
2665,805.1
2670,805.1
2675,805.1
2680,805.1
2685,805.1
2690,802.2
2695,802.2
2700,802.2
2705,802.2
2710,802.2
2715,802.2
2720,802.2
2725,802.2
2730,802.2
2735,799.7
2740,799.7
2745,799.7
2750,799.7
2755,799.7
2760,799.7
2765,799.7
2770,799.7
2775,799.7
2780,799.7
2785,764.7
2790,764.7
2795,764.7
2800,764.7
2805,764.7
2810,764.7
2815,764.7
2820,764.7
2825,764.7
2830,764.7
2835,797.9
2840,797.9
2845,797.9
2850,797.9
2855,797.9
2860,797.9
2865,797.9
2870,797.9
2875,797.9
2880,744.9
2885,744.9
2890,744.9
2895,744.9
2900,744.9
2905,744.9
2910,744.9
2915,744.9
2920,744.9
2925,744.9
2930,900.4
2935,900.4
2940,900.4
2945,900.4
2950,900.4
2955,900.4
2960,900.4
2965,900.4
2970,900.4
2975,737.9
